symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
DHX37	0.3621882575910077	No data	No data	0.5957721816593886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.19619500000000017	No data	-0.668946497517926	-0.6007094151533143	-1	No data	No data	0	-1	0
LRRK2	0.36034035831758426	No data	No data	0.5927325276713306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5742830884622933	No data	No data	No data	0	0	1	1	0	0.3312249999999999	1	-0.319249862107005	-0.8338069829657485	0	No data	No data	0	1	0
NKAIN2	0.3566901108871629	0.5867281478228971	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8798099999999998	No data	-0.11152785438499724	No data	0	No data	No data	-0.2788450000000001	1	0.5
SNX31	0.3524845007101172	0.5798102384266824	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.22570325427468285	No data	0	No data	No data	0	0.5	0.5
NYAP2	0.3450949813611393	0.5676550402067384	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6105699999999998	No data	-0.4390512961941533	No data	0	No data	No data	0	0.75	0.5
BBS9	0.34457224638790507	0.566795180868656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04711463681490064	No data	No data	No data	0	0	0	0	0	0.38556999999999986	No data	-0.015885273028130142	-0.5210815063279051	0	No data	No data	No data	-1	-1
RAD21L1	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.023388448741447087	No data	0.7305056464816065	No data	0	0	0	0	0	0	No data	0.3976833976833978	-0.2526241730529538	0	No data	No data	0	1	1
HORMAD1	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0547137717850459	No data	0.7191938220933473	No data	0	0	0	0	0	0	No data	-0.3710976282404854	-0.21108119919208718	0	No data	No data	0	1	0.5
ADAD2	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21716639048015135	No data	0.9397973022094712	No data	0	0	0	0	0	0	No data	0.6999448428019857	-0.24302541330773336	0	No data	No data	0	1	0.5
ADGRG2	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10298825916092041	No data	0.7591308677986021	No data	1	0	0	0	0	0.04129999999999967	No data	No data	-0.09693043040583743	0	No data	No data	0	1	0
PROK2	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.058366422660695715	No data	No data	No data	0	1	0	0	0	0	No data	0.15322669608383888	-0.05373224667943238	0	No data	No data	0	0.5	0
PRKN	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4770490502279091	No data	No data	No data	0	0	0	0	0	0.18279500000000012	No data	0.3478212906784335	-0.8690000867788497	0	No data	No data	0	0.5	0
APBB2	0.33448484755891955	0.5502021757624566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.703555	No data	-0.6437948152233867	-0.618876796208187	0	No data	No data	0	-1	-1
STK33	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22945165868188613	No data	0.9610127046002356	No data	0	0	1	1	0	0	0	0.07512410369553235	-0.031001120182822806	0	No data	No data	0	0.5	0
DNAH5	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18563625145092252	No data	0.27563582363710903	No data	0	0	0	0	0	0.4798850000000002	No data	-0.3436293436293436	-0.9796198853783494	0	No data	No data	-0.027897500000000085	0.5	0.5
KIF3B	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08798109598768183	No data	No data	No data	0	0	0	0	0	0.8996000000000002	No data	-0.4651958080529509	-0.8990525341306351	0	No data	No data	-0.12650499999999987	-1	-1
ROS1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	0.9464930886698579	1	0	0	1	1	0	0.021784999999999853	0	0.04236072807501379	0	0	No data	-1	0	0.75	0.5
TLR6	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14452700025927132	No data	0.5064240923916492	No data	0	0	0	1	0	0	No data	0.02824048538334245	0	0	No data	No data	-0.20226250000000015	0.5	0
CLDN2	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.5652149999999999	No data	No data	-0.3220483859011447	0	No data	No data	0	0.5	0
MAEL	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.7818875416876337	No data	0	0	0	0	0	0.49308499999999994	No data	0.16635410921125215	0	0	No data	No data	No data	1	0.5
L3MBTL2	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.5531900000000001	No data	-0.505019305019305	0	0	No data	No data	0	-1	-1
WT1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15195726556341335	No data	No data	0.75	0	0	0	0	0	0.6360149999999998	No data	-0.9221180364037507	-0.9704298426211866	0	No data	-1	0	0.5	0
GATA4	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	0	0	0	0	0.6501150000000002	No data	-0.7218974076116933	-0.9800349925101844	0	No data	No data	0	0.5	0.5
BNC1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	No data	0	0	0	0	0	0.3259549999999997	No data	-0.9493656922228351	-0.19102897390103374	0	No data	No data	0	0.5	0.5
TDRKH	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	0.6800976766492552	No data	0	0	0	0	0	0.5632800000000003	No data	-0.5672366243794815	-0.18133858927488755	0	No data	No data	0	0.5	-1
HFM1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16240855360502002	No data	0.7121027904243554	No data	0	0	0	0	0	0	No data	0.1687810259238831	0	0	No data	No data	0	0.5	0.5
CATSPERB	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0	No data	-0.05901820187534468	No data	0	No data	No data	No data	1	0.5
MCM8	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07200264819045639	No data	0.5651868554144259	No data	0	0	0	0	0	0.4226199999999999	No data	0.0024269167126309554	-0.21108119919208718	0	No data	No data	0	-1	-1
PDCL2	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	0.8997183436020556	No data	0	0	0	0	1	0.35684499999999986	No data	0.4754550468836183	0	0	No data	No data	0	1	1
DDX25	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1368843296553345	No data	0.8140832859753779	No data	0	0	0	0	0	0.6583849999999998	No data	0.5588527302813018	0	0	No data	No data	-0.11490749999999998	1	0
TCF12	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7804549999999999	No data	-0.5565361279646994	-0.7666594690973507	0	No data	No data	0	-1	-1
GREB1L	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.5215800000000002	No data	-0.9883066740209597	-0.8801514431827525	0	No data	No data	0	0.5	0
MORC4	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.06617000000000033	No data	No data	-0.49110258931613276	0	No data	No data	0	0.5	-1
REDIC1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.41367898510755663	No data	0	No data	No data	No data	1	1
DNALI1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2728771825585591	No data	0.8470106985525735	No data	0	0	0	0	0	0.7868200000000002	No data	0.39095421952564813	-0.015470268904061446	0	No data	No data	No data	0.5	0
ACR	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08160389014990713	No data	0.45313641826976214	No data	No data	No data	1	1	0	0	No data	-0.04522890237175947	0	0	No data	No data	No data	1	0.5
SPACA1	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	0.9809058787837222	No data	0	0	0	0	0	0	No data	0.06398234969663541	0	0	No data	No data	No data	1	1
HS3ST4	0.33065168171340764	0.5438969090107617	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3092100000000002	No data	0.2916712630998346	No data	0	No data	No data	0	1	0.5
LRATD1	0.32910921179438907	0.5413596631185015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8116450000000001	No data	0.19591836734693868	No data	0	No data	No data	0	0.5	0
RND3	0.32866405631069806	0.5406274161498664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.6511858797573084	-0.8660318696535809	0	No data	No data	0	0.5	-1
AHNAK2	0.3266754836749224	0.5373563651625037	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.08869277440706014	No data	0	No data	No data	0	0.5	0
C1orf141	0.3258579419909258	0.5360115711708052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0	No data	0.9286265857694429	No data	0	-1	No data	No data	0.5	0.5
TRIM71	0.3244782169256082	No data	No data	0.5337420282051615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.33115341503233026	No data	No data	No data	1	0	0	0	0	0.6025350000000003	No data	-0.9060121345835631	-0.9015309704055108	0	No data	No data	0	1	1
AXDND1	0.32092672003687567	No data	No data	0.5279000854993712	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08878322690119715	No data	0.8580437390400034	No data	0	0	0	0	0	0	No data	0.021070049641478183	0	0	No data	No data	No data	1	1
ADARB2	0.32042934072269313	0.527081934295095	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.18132499999999965	No data	-0.463099834528406	-0.21727870166963925	0	No data	No data	0	1	0.5
KL	0.3199588302329784	0.5263079802668351	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12673668433542265	No data	No data	No data	1	1	0	0	0	0.2934800000000003	No data	-0.08935466078323218	-0.9761000952536092	0	No data	No data	0	0.75	0
ANGPTL2	0.31990250290856237	0.5262153260952792	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.7667349999999999	No data	-0.5145063430777717	-0.18879948248447187	0	No data	No data	0	-1	0
PTGIS	0.31990250290856237	0.5262153260952792	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	1	0.3	No data	0.3100937672366244	-0.9208930546559915	0	No data	No data	0	0.5	0
NUDT18	0.31804467597174646	0.5231593418547789	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.07120499999999978	No data	0.7654715940430226	No data	No data	No data	No data	0	-1	-1
ADO	0.3172454480722678	0.5218446726479898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0547137717850459	No data	No data	No data	No data	No data	0	0	0	0.2592599999999997	No data	0.667953667953668	No data	0	No data	No data	No data	-1	-1
NSMAF	0.3172346099636981	0.521826844782364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	0	0	0	0	0	0.6019649999999999	No data	-0.3087699944842802	0	0	No data	No data	0	-1	-1
TBXAS1	0.31523696151342917	0.5185408647693146	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.0806750000000001	No data	-0.03607280750137898	-0.05901705023956677	0	-1	No data	No data	0.5	0
SVEP1	0.31523696151342917	0.5185408647693146	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.08849000000000018	No data	-0.6850523993381137	-0.7627719332629279	0	No data	No data	0	0.5	0
CAPN8	0.31451422268403395	0.5173520142747605	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.16073999999999983	No data	0.36845008273579705	No data	No data	No data	No data	-0.029160000000000075	1	0
KLF6	0.31422562500035245	0.5168772929992218	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7526499999999998	No data	-0.9921676778819636	-0.7670096588048255	0	No data	No data	0	0.5	-1
LMCD1	0.31292897307631146	0.5147443990429769	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.051674117796987794	No data	No data	No data	1	0	0	0	0	0.60274	No data	0.005074462217319331	0	0	No data	No data	0	0.5	0
SNRK	0.31274329336669	0.5144389700198858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.47058999999999995	No data	-0.9613899613899614	-0.8437840708295663	0	No data	No data	0	-1	-1
BRWD1	0.3056733381454721	No data	No data	0.5028094305246116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	0.9169529233273422	No data	0	0	1	1	0	0	No data	-0.7437396580253723	-0.2079311530896169	0	No data	No data	0	-1	-1
RIPOR3	0.30503605442441845	0.501761147194408	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.08328736900165468	No data	0	No data	No data	0	-1	0
ADGRA1	0.30355870127152174	0.49933101343790015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10714499999999987	No data	0.10457804743519028	-0.266583279598355	0	No data	No data	0	1	0.5
SLC68A1	0.30089984008379883	0.49495738867967315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2918067828535781	No data	No data	No data	0	0	0	0	0	0.45841500000000013	No data	-0.21356867071152785	No data	No data	No data	No data	No data	0.5	0
IL1RL1	0.2987638735772108	0.4914438859668979	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25085588884779525	No data	No data	0.75	1	1	0	0	0	0	No data	0.17153888582460008	0	0	No data	No data	0	0.75	0
FOXC1	0.29865362005405793	0.4912625272932034	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6654600000000002	No data	0.48394925537782685	-0.9776812094315653	0	No data	No data	0	1	0
MAPK4	0.29826195570275377	0.4906182691755971	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.6763199999999998	No data	-0.36381687810259233	No data	0	No data	No data	0	0.5	0
SNX9	0.296583629431954	0.487857549900651	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0.5378149999999998	No data	-0.47313844456701604	No data	0	No data	No data	0	-1	-1
PLD6	0.2956638837477614	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07774421683456613	No data	0.8222691025760465	No data	0	0	0	0	0	0	No data	0.9488141202426916	0	0	No data	No data	No data	0.5	-1
NXT2	0.2956638837477614	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10334823559397559	No data	No data	No data	0	0	0	0	0	0.3661949999999997	No data	No data	No data	0	No data	No data	-0.3309850000000001	-1	-1
MPRIP	0.2956638837477614	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.8976282404853834	-0.15086693611469776	0	No data	No data	0	-1	-1
CDK16	0.2956638837477614	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0787776991905059	No data	0.8901370507653694	0.5	1	0	1	1	1	0.8790300000000002	1	No data	0	0	No data	No data	-0.2943549999999998	-1	-1
SMYD3	0.29513777728567236	0.4854792329080559	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	1	1	1	0.6962600000000002	1	-0.12333149476006622	-0.6992181535142147	0	No data	No data	0	-1	-1
TNFRSF19	0.291779593751094	0.4799552759909666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.18830667402095969	No data	0	No data	No data	0	0.5	0
SIGLEC5	0.2875695392886745	0.47303005608278037	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.32763375620518476	No data	0	No data	No data	0	0.75	0.5
GALNTL5	0.28642438738064385	No data	No data	0.4711463681490063	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08872074512477597	No data	0.9654275733977897	No data	0	0	0	0	0	0	No data	0.20330943188086037	0	0	No data	No data	0	1	0.5
CTSB	0.28393630570612677	0.4670536627221847	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09634014445484161	No data	No data	No data	0	1	1	1	1	0	No data	0.82426916712631	-0.2088763007696509	0	No data	No data	0	-1	-1
DLG2	0.2835045436574162	0.46634344693708735	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.676925	No data	-0.7470490899062328	-0.25208176952306205	0	No data	No data	-0.1641024999999999	0.5	0
CCDC88B	0.28349936691856686	0.466334931594766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0	No data	0.07071152785438506	-0.6101589670322299	0	No data	No data	0	0.5	0
TRMT9B	0.28147290496014926	0.4630015555487112	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.8910093767236624	0	0	No data	No data	0	0.75	0
DGKB	0.27432662625106224	0.4512464697113714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.7882950000000001	No data	-0.3589630446773304	-0.7192114282072728	0	-1	No data	-0.04420999999999999	1	0.5
SLC5A11	0.27275007797034184	0.44865316750178735	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.31111000000000005	No data	-0.22272476558190846	0	0	No data	No data	0	1	0.5
PAPPA2	0.27116524690746246	0.4460462407444892	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	-0.6328736900165471	-0.7137658962050658	0	No data	No data	0	1	0.5
SMARCA2	0.267322190186447	0.43972470425363575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.6802690100014427	No data	0	0	1	1	0	0.8553449999999998	1	-0.8736900165471594	-0.17385259600726455	0	No data	No data	-0.44025250000000005	-1	-1
MCM9	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0667035180712751	No data	0.6727499064666634	No data	0	0	0	0	0	0	No data	-0.09012686155543304	-0.7295016032723836	0	No data	No data	0	-1	-1
NSMF	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7169800000000002	No data	-0.4938775510204082	-0.328075839494153	0	No data	No data	No data	1	-1
SPRTN	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.654054054054054	-0.7927533839949893	-1	No data	No data	No data	-1	-1
SPO11	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4496289196793035	No data	0.7837158117001486	No data	0	0	0	0	0	0.12879000000000004	No data	0.4668505239933811	-0.6390389445694239	0	No data	No data	No data	1	1
LEO1	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6846850000000003	No data	-0.702261445118588	No data	0	No data	No data	No data	-1	-1
ACTRT1	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17781975830139918	No data	0.8680963795534463	No data	0	0	0	0	0	0	No data	No data	0	0	No data	No data	-0.38829749999999985	1	1
TBC1D25	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	No data	0	0	0	0	0	0.7020350000000001	No data	No data	-0.8892613483635192	0	No data	No data	0	-1	-1
TDRD1	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02539462037356544	No data	0.8556661331791394	No data	0	0	0	0	0	0	No data	-0.8082735797021512	0	0	No data	No data	0	1	0.5
GLUD2	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.6953400000000002	No data	No data	No data	0	No data	No data	-0.8924724999999999	0.75	0.5
PIWIL1	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1580976532823488	No data	0.9547610605645604	No data	0	0	0	0	0	0.7444850000000003	No data	-0.3038058466629895	0	0	No data	No data	0	1	0.5
