symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
DNAH1	0.7980317100392349	No data	No data	0.9426870666701996	No data	No data	0.607930797611621	0.9421515329208274	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25309668622896436	No data	0.8308517282294794	No data	0	0	0	0	0	0.4560400000000001	No data	-0.35333701047986765	-0.26244914628911875	0	No data	No data	0	-1	0
NR5A1	0.7897470308826414	No data	No data	0.910062456936817	0.865457038266544	No data	0.607930797611621	0.9066612367713315	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1449945418668944	No data	0.6968397302492731	No data	0	0	1	1	1	0.685465	0	-0.8761169332597905	-0.8832380491460503	0	No data	No data	-0.06182250000000007	0.75	0.5
DNHD1	0.7650852106219163	No data	No data	0.8376404824536124	No data	No data	0.607930797611621	0.9360722249447112	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9351486712211243	No data	0	0	0	0	0	0	No data	-0.124765581908439	0	0	No data	No data	0	0.5	0
DNAH10	0.7422440321722027	No data	No data	0.8330739686742618	No data	No data	0.607930797611621	0.8897742701710087	0.607930797611621	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1615446532177844	No data	0.9342274478085381	No data	0	0	0	0	0	0.3985599999999998	No data	-0.34550468836183124	0	0	No data	No data	0	0.5	0.5
DNAH17	0.7404285766807301	No data	No data	0.8664583816212229	No data	No data	0.607930797611621	0.865457038266544	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1379075130488902	No data	0.9477668262604079	No data	0	0	0	0	0	0.5708199999999998	No data	-0.18896856039713184	0	No data	No data	No data	-0.07776750000000003	0.75	0.5
CFAP43	0.739609371850442	No data	No data	0.8636994825609949	No data	No data	0.607930797611621	0.865457038266544	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2702966556509269	No data	0.9645432834614954	No data	0	0	0	0	0	0	No data	-0.3173745173745174	-0.6717387950940764	0	No data	No data	No data	0.75	0
TEX15	0.7383117664881361	No data	No data	0.8864207442362726	No data	No data	0.607930797611621	0.865457038266544	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.269781708221297	No data	0.7672810644455134	No data	0	0	0	0	0	0	No data	-0.302261445118588	-0.05989725164884496	0	No data	No data	No data	0.75	0.5
DPY19L2	0.734738420486625	No data	No data	0.8254066293096798	No data	No data	0.607930797611621	0.8897742701710087	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07613206485001166	No data	0.8649302478504568	No data	0	0	0	0	0	0	No data	-0.3934914506343078	0	0	No data	No data	-0.03694000000000006	0.5	0
SUN5	0.7278141360113862	No data	No data	0.8433519989867214	No data	No data	0.607930797611621	0.9066612367713315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11025707650860844	No data	0.9721508507661482	No data	0	0	0	0	0	0	No data	0.3097628240485384	-0.7191101782576517	0	No data	No data	0	1	1
NANOS1	0.7251632924016367	No data	No data	0.5957721816593886	No data	No data	0.607930797611621	0.9360722249447112	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07607971525355067	No data	No data	No data	0	0	0	0	0	0	No data	0.8986210700496415	0	0	No data	No data	0	0.5	0
TEX11	0.721982857993896	No data	No data	0.885955640987242	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46905029607789595	No data	0.7661778136555769	No data	0	0	0	0	0	0	No data	No data	0	0	No data	No data	No data	1	0.5
FANCM	0.7181672514172726	No data	No data	0.9179512158977388	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.309238855757742	No data	0.7316424202213585	No data	0	0	0	0	0	0	No data	-0.35962493105350246	-0.6763793052387318	0	No data	No data	No data	0.5	0
DNAH8	0.7177738049992862	No data	No data	0.8608411288568708	No data	No data	0.607930797611621	0.8274613634158176	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11599492410199898	No data	0.9291744337011416	No data	0	0	0	0	0	0.5910350000000001	No data	-0.44578047435190293	0	No data	No data	No data	-0.0009550000000000836	0.5	0.5
ARMC2	0.7141421021423162	No data	No data	0.8495441304984613	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05768638651576873	No data	0.9587255563122513	No data	No data	No data	0	0	0	0	No data	-0.054826254826254806	-0.7672585129089399	0	No data	No data	No data	0.5	-1
MSH4	0.7123888569236763	No data	No data	0.8872129739567113	No data	No data	0.607930797611621	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09750196775694382	No data	0.8159515625541482	No data	0	0	0	0	0	0.2895299999999999	No data	0.37628240485383335	0	0	No data	No data	0	0.5	0.5
QRICH2	0.6989394926920164	No data	No data	0.8209230490096542	No data	No data	0.607930797611621	0.865457038266544	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.232684878042662	No data	0.917338073159765	No data	0	0	0	0	0	0	No data	-0.23530060672917819	0	0	No data	No data	0	0.5	0
MOV10L1	0.6970847662746436	No data	No data	0.8443923784126202	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0732139970214759	No data	0.8421518493784893	No data	0	0	0	0	0	0.021470000000000055	No data	-0.16955322669608386	0	0	No data	No data	0	1	0
TTC21A	0.694934334779508	No data	No data	0.8401262437340882	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.034787151196664985	No data	0.9332566191244354	No data	0	0	0	0	0	0	No data	-0.11075565361279649	0	0	No data	No data	0	1	0.5
TEX14	0.6948925140686831	No data	No data	0.8787905993782101	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2893379083366109	No data	0.8410725332336709	No data	1	0	0	0	0	0	No data	0.1383342526199669	0	0	No data	No data	No data	1	0.5
SLC26A8	0.6936171964601016	No data	No data	0.8034535727292602	No data	No data	0.607930797611621	0.8274613634158176	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1906955304107234	No data	0.884915227694646	No data	0	0	0	0	0	0	No data	-0.3053502482073911	0	0	No data	No data	0	1	0.5
SPEF2	0.6923802659682331	No data	No data	0.8526860018507747	0.607930797611621	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2007064774131936	No data	0.7890279347502557	No data	0	0	0	0	0	0	No data	-0.0788747931605075	-0.7866376239229583	0	No data	No data	No data	-1	0
CFAP44	0.6922947116330257	No data	No data	0.8735524170721333	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11246287242690838	No data	0.9616968530607989	No data	0	0	0	0	0	0	No data	-0.43838940981798125	-0.10960486653261936	0	No data	No data	0	-1	0
MEIOB	0.6902427098078391	No data	No data	0.8340004104418283	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1086794509496975	No data	0.7343149270620777	No data	0	0	0	0	0	0.2250549999999997	No data	0.5290678433535576	-0.10126255501333198	0	No data	No data	No data	1	1
CFAP251	0.6887891273312189	No data	No data	0.875479571910037	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0985151857529632	No data	No data	No data	0	0	0	0	0	0	No data	-0.23938223938223935	No data	0	No data	No data	0	0.5	0
ACTL9	0.6865550342840243	No data	No data	0.7568738430264683	No data	No data	0.607930797611621	0.8274613634158176	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09643962247339635	No data	0.8884417149359184	No data	0	0	0	0	0	0	No data	0.7288472145615004	0	0	No data	No data	0	1	1
C14orf39	0.6789537127216155	No data	No data	0.8532726610744468	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7535500795413802	No data	0	0	0	0	0	0	No data	0.5185879757308329	-0.1105737981885227	0	No data	No data	No data	0.5	0.5
PMFBP1	0.6784912922735973	No data	No data	0.8845552088676195	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03706689168770857	No data	0.9584704935930829	No data	0	0	0	0	0	0	No data	0.11428571428571432	0	0	No data	No data	No data	0.5	0
CFAP58	0.6766976323788941	No data	No data	0.8251140750583728	No data	No data	0.607930797611621	0.8274613634158176	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0469457671488974	No data	0.9462778345120272	No data	0	0	0	0	0	0.3348649999999999	No data	-0.11770546056260345	0	0	No data	No data	0	0.5	0.5
FBXO43	0.6749573062363036	No data	No data	0.6839221473130737	No data	No data	0.607930797611621	0.8274613634158176	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.7835094575998958	No data	No data	No data	0	0	0	0	No data	-0.7363485934914507	-0.48463374296180695	0	No data	No data	0	1	1
MSH5	0.6728528606206656	No data	No data	0.843316004091927	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3290262105664659	No data	0.7437023961764576	No data	0	0	0	0	0	0.44244500000000003	No data	-0.2112520683949255	-0.21033710641730125	0	-1	No data	0	0.5	0
CFAP47	0.6678577485906306	No data	No data	0.764655357235897	No data	No data	0.607930797611621	0.8274613634158176	No data	0.006079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14041512728168415	No data	0.9727233980861196	No data	0	0	0	0	0	No data	No data	No data	0	0	No data	No data	0	0.5	0.5
STAG3	0.6663052375111962	No data	No data	0.8316237651383113	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22432093675881884	No data	0.8589394111602603	No data	0	0	0	0	0	0	No data	-0.34131274131274136	-0.23927625694694643	0	No data	No data	0	1	0.5
TTC29	0.659415575633884	No data	No data	0.8199652734051315	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11744885270524513	No data	0.8996295484599676	No data	0	0	0	0	0	0	No data	-0.14219525648097076	-0.46036300524106927	0	No data	No data	0	0.75	0.5
FSIP2	0.6589757758097837	No data	No data	0.8863692141807151	No data	No data	0.3039653988058105	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14337699783378935	No data	0.9471413078550349	No data	0	0	0	0	0	0	No data	-0.31516822945394374	0	0	No data	No data	No data	0.75	0.5
DNAH2	0.6565558974092277	No data	No data	0.8485111994970301	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14064299794119708	No data	0.9554265288948313	No data	0	0	0	0	0	0.5527450000000002	No data	-0.4958632101489244	-0.11595473510967291	0	No data	No data	0	0.5	0.5
CFAP65	0.655298781155661	No data	No data	0.8130785903656679	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20452690119928427	No data	0.9139881389300588	No data	0	0	0	0	0	0	No data	-0.20474351902923327	0	0	No data	No data	0	0.5	0.5
ZMYND15	0.6489854373496385	No data	No data	0.8480011991587055	No data	No data	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26980193861722745	No data	No data	No data	0	0	0	0	0	0.1846350000000001	No data	-0.2095973524544953	0	0	No data	No data	0	1	0
CFAP69	0.6460192212900722	No data	No data	0.7974672866661006	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07050308555634772	No data	0.9573796822347299	No data	0	0	0	0	0	0.19765999999999978	No data	0.05328185328185331	-0.5871039360217397	0	No data	No data	No data	0.5	0
TDRD9	0.6422803282188367	No data	No data	0.8269606583767013	No data	No data	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3323953422463544	No data	0.8008916321255387	No data	0	0	0	0	0	0.31259000000000015	No data	-0.1306122448979592	0	0	No data	No data	0	0.75	0.5
KLHL10	0.641955017461665	No data	No data	0.7351916690902187	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3071474412761393	No data	0.8390378187094322	No data	0	0	0	0	0	0.9424349999999997	No data	-0.8264754550468836	0	0	No data	No data	0	1	0.5
SHOC1	0.6354606279014025	No data	No data	0.8766432328695606	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	0.7496346657968863	No data	0	0	0	0	0	0	No data	-0.1339216767788196	-0.4693512400434427	0	No data	No data	No data	1	0.5
PNLDC1	0.6329687360350228	No data	No data	0.872364112525697	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10849527962416254	No data	0.7577413006305305	No data	0	0	0	0	0	0.27495499999999995	No data	0.13281853281853273	0	0	No data	No data	0	0.5	0.5
AURKC	0.6220710617682905	No data	No data	0.8514461747822366	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22357050569783715	No data	0.8923853987308084	0.5	0	0	1	1	0	0	1	-0.277992277992278	0	0	-1	No data	-0.409385	1	0
SYCP2	0.6218515177276883	No data	No data	0.8537202518473481	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4030647500640499	No data	0.773800933374906	No data	0	0	0	0	0	0	No data	-0.8328736900165472	0	0	No data	No data	0	0.75	0
SOHLH1	0.6197688121239526	No data	No data	0.7258153340551545	No data	No data	0.607930797611621	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3258459208866645	No data	0.8445950436814932	No data	0	0	0	0	0	0	No data	0.020849420849420763	0	0	No data	No data	0	0.75	0.5
XRCC2	0.6186205301153204	No data	No data	0.7600575576091166	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	No data	No data	0	0	0	0	0	0	No data	0.40044125758411475	-0.8261970829326667	0	No data	No data	0	0.5	0
CATSPER1	0.6163573029317279	No data	No data	0.7833946802152982	No data	No data	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39591086286986565	No data	0.8748572305116047	No data	0	0	0	0	0	0	No data	-0.1063430777716492	-0.05228713452225198	0	No data	No data	0	1	1
SEPTIN12	0.616354427261481	No data	No data	0.43088618554037383	No data	No data	0.607930797611621	0.7599134970145264	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4004603282254335	No data	0.9352227158370268	No data	0	0	0	0	0	0.24581000000000017	No data	0.7218974076116933	0	0	No data	No data	0	1	0.5
WDR19	0.6122935262754776	No data	No data	0.8974110744744261	No data	No data	0.3039653988058105	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0547137717850459	No data	No data	No data	0	0	0	0	0	0.47839000000000026	No data	-0.23298400441257583	-0.7334659128856338	0	No data	No data	No data	-1	-1
TERB1	0.596671779181361	No data	No data	0.8129554591061403	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10689449858004338	No data	0.7443724997416015	No data	0	0	0	0	0	0	No data	0.1930501930501931	-0.10816287403228847	No data	No data	No data	No data	1	0.5
M1AP	0.5958780384012424	No data	No data	0.8608636907138465	No data	No data	0.3039653988058105	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05197629110954215	No data	0.763612214909918	No data	0	0	0	0	0	0	No data	-0.08218422504136791	-0.10464984253932358	0	No data	No data	No data	0.5	0.5
GCNA	0.5938940847517773	No data	No data	0.8249279737937977	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0726257772580083	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	No data	0.5	0
SPAG17	0.5888022678411259	No data	No data	0.5957721816593886	No data	No data	0.3039653988058105	0.3039653988058105	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1503784375758746	No data	0.8633384950938371	No data	0	0	0	0	0	0	No data	-0.4453392167677882	-0.890102663611464	0	No data	No data	No data	0.5	0
DRC1	0.5876148267576845	No data	No data	0.7965903342369646	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10218293150896188	No data	0.8103931632038928	No data	0	0	0	0	0	0	No data	-0.1763927192498621	-0.9429044730503574	0	No data	No data	0	0.75	0.5
CFAP91	0.5826354029970133	No data	No data	0.7964197414111042	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13492686313657926	No data	0.4494850111230317	No data	0	0	0	0	0	0	No data	0.28185328185328196	-0.13801839227553903	0	No data	No data	No data	0.5	0
PDHA2	0.5818652417007976	0.19136106655136817	No data	0.7447152270742359	No data	No data	0.3039653988058105	0.3039653988058105	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09530666209890185	No data	No data	No data	0	0	0	0	0	0	No data	0.6102592388306673	0	0	No data	No data	-0.6456175000000002	1	1
USP26	0.5813795470888492	No data	No data	0.7866928486493182	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5683241787686674	No data	0.7942347430481064	No data	0	0	0	0	0	No data	No data	No data	-0.2697089938193814	0	No data	No data	0	No data	No data
AK7	0.5791586598122532	No data	No data	0.6903391946211964	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	0.006079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17990754069897547	No data	0.5797141419481029	No data	0	0	0	0	0	0.2807749999999999	No data	-0.04158852730281304	-0.8788240846638407	0	No data	No data	0	0.5	0
DZIP1	0.578688487717792	0.060255137504212394	No data	0.7176960805137194	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	0.9809415092687809	No data	0	0	0	0	0	0	No data	0.07302813017098742	-0.8123526233739536	0	No data	No data	0	0.5	0
AR	0.5645899418653051	No data	No data	0.888157304811232	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6590412310901819	No data	0.811005569833755	1	0	0	1	1	1	0.2826099999999997	1	No data	-0.7350857469360702	0	-1	-1	0	0.5	0
CFTR	0.5640544329314949	No data	No data	0.8895085500265378	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7481468415686124	No data	0.7663632348623732	1	1	0	1	1	1	0	1	0.3204633204633205	-0.9646773965076629	0	-1	No data	0	0.5	0
TERB2	0.5636614685419628	No data	No data	0.7325566111220034	No data	No data	0.3039653988058105	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039346632178752144	No data	0.7093657169861411	No data	0	0	0	0	0	0	No data	0.21478212906784333	-0.10126255501333198	0	No data	No data	No data	1	0.5
FKBP6	0.5495196889772529	No data	No data	0.858979611437026	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12376253143680806	No data	0.8987710039218817	No data	0	0	0	0	0	0.22018500000000002	No data	0.17992277992277983	-0.06618660464602966	0	No data	No data	0	1	1
SSX1	0.5451302856599352	No data	No data	0.7447152270742359	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	-0.48138250000000016	1	1
CFAP61	0.5312185508712975	No data	No data	0.8271611889686975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1715672555280382	No data	0.9330598028461642	No data	0	0	0	0	0	0	No data	-0.13348041919470488	-0.10960486653261936	0	No data	No data	No data	0.5	0.5
TNFSF15	0.5294769696887722	0.72276627839158	No data	0.5927325276713306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3751283773221711	No data	No data	No data	0	1	0	0	0	0	No data	0.02945394373965793	0	0	No data	No data	0	0.5	0
RPL10L	0.527984302232909	No data	No data	0.547137717850459	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17135170737612615	No data	0.8545768632395259	No data	0	0	0	0	0	0.7429900000000004	No data	0.5705460562603419	0	0	No data	No data	-0.8948599999999999	1	0.5
CEP112	0.5268566150671915	No data	No data	0.7568738430264683	No data	No data	0.3039653988058105	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16447905468714413	No data	No data	No data	0	0	0	0	0	0.33507999999999993	No data	-0.09961389961389966	0	0	No data	No data	No data	0.5	-1
CATIP	0.5267831075206453	No data	No data	0.547137717850459	No data	No data	0.607930797611621	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.6075926018353434	No data	1	0	0	0	0	0	No data	0.3055708769994485	0	0	No data	No data	0	0.5	0
CCDC34	0.5210514104261904	No data	No data	0.6839221473130737	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1348002108870768	No data	0.9533321273400981	No data	0	0	0	0	0	0	No data	0.20088251516822941	-0.08323942318989808	0	No data	No data	No data	0.5	-1
IFT74	0.5200282487398509	No data	No data	0.6295461148600343	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07554891117652418	No data	0.5064240923916492	No data	0	0	0	0	0	0.3916649999999997	No data	0.6895752895752896	-0.8253393100810121	0	No data	No data	No data	-1	-1
KASH5	0.5195716104874839	No data	No data	0.8199652734051315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04542594015486835	No data	0.6938114632561998	No data	0	0	0	0	0	0	No data	0.2205184776613347	-0.24969590514407086	0	No data	No data	0	1	0.5
ZPBP	0.5191702780554912	No data	No data	0.6295461148600343	No data	No data	0.3039653988058105	0.4137306817079088	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030987583711592354	No data	0.9373697197629913	No data	0	0	0	0	0	0	No data	-0.2217319360176503	0	0	No data	No data	0	1	0.5
LACC1	0.5170429242625217	0.8049015399179956	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22227253341668637	No data	No data	No data	0	0	0	0	0	0	No data	0.33072255929398797	-0.2500318922978764	0	No data	No data	No data	-1	0
CCIN	0.5156574325873375	No data	No data	0.8007968431539079	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	0.9484095596792339	No data	0	0	0	0	0	0.6513599999999997	No data	-0.46001103143960287	0	0	No data	No data	0	1	0.5
NOD2	0.5105414826076384	0.6865527499932854	No data	0.6129968875917179	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4572005746553281	No data	No data	1	0	0	1	1	0	0	No data	0.11947049089906225	-0.8143087360547074	0	No data	No data	0	0.5	0
GGN	0.5081723001914649	No data	No data	0.6839221473130737	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	0	0	0	0	0	No data	0.37010479867622714	-0.39195967452801656	0	No data	No data	0	1	0.5
PPP2R3C	0.5066200648017892	No data	No data	0.7573601876645576	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9116999999999997	No data	-0.024710424710424728	-0.4025292816482848	0	No data	No data	No data	-1	-1
TAF4B	0.5050678849331978	No data	No data	0.547137717850459	No data	No data	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04793355130542486	No data	0.8073394054656622	No data	0	0	0	0	0	0	No data	-0.5103143960286818	-0.7336488263994286	0	No data	No data	0	-1	0
SYCE1	0.5048977315030754	No data	No data	0.547137717850459	No data	No data	0.607930797611621	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08294276611288408	No data	0.7849482476837752	No data	0	0	0	0	0	0	No data	-0.11913954771097623	-0.31936798599998234	0	No data	No data	0	0.75	0
AK9	0.5024266611612898	No data	No data	0.7789113344398895	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15806200737902149	No data	0.9508474471128874	No data	0	0	0	0	0	0	No data	-0.20915609487038056	-0.25964616602717483	0	No data	No data	0	-1	-1
DMC1	0.49734343578344203	No data	No data	0.7748246885226113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05353701151294316	No data	0.8653499702286596	No data	0	0	0	0	1	0.8529400000000003	No data	0.03673469387755102	0	0	No data	No data	0	0.5	0.5
RIPK2	0.4915112946157204	0.7629039478448394	No data	0.18237923928348632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37233227570563726	No data	No data	No data	0	0	1	1	0	0.2129649999999998	1	-0.6518477661334805	0	0	No data	No data	0	-1	0
